,Row ID,Ship Date,Product ID,Category,Sub-Category,Product Name,Sales
233,234,12/04/2018,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.327999999999999
234,235,12/04/2018,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072
235,236,12/04/2018,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976
236,237,16/11/2018,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
237,238,09/06/2017,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92
238,239,09/06/2017,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68
239,240,09/06/2017,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.687999999999999
240,241,09/06/2017,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984
241,242,09/06/2017,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225
242,243,09/06/2017,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044
243,244,09/06/2017,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.4079999999999995
244,245,06/06/2015,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86
245,246,06/06/2015,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
246,247,06/06/2015,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88
247,248,06/06/2015,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25
248,249,06/06/2015,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92
249,250,15/12/2017,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
250,251,17/09/2017,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61
251,252,17/09/2017,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37
252,253,13/12/2017,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58
253,254,13/12/2017,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
254,255,04/12/2016,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132
255,256,04/12/2016,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368
256,257,04/12/2016,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92
257,258,04/12/2016,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904
258,259,03/12/2018,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37
259,260,03/12/2018,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55
260,261,03/12/2018,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52
261,262,12/06/2018,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624
262,263,21/09/2015,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982
263,264,21/09/2015,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958
264,265,13/06/2017,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224
265,266,15/11/2016,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9
266,267,20/06/2018,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.015999999999998
267,268,28/01/2017,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
268,269,13/12/2018,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208
269,270,13/12/2018,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
270,271,02/01/2019,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84
271,272,31/07/2016,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93
272,273,31/07/2016,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28
273,274,31/07/2016,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92
274,275,17/09/2018,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82
275,276,17/09/2018,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98
276,277,17/10/2018,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648
277,278,17/10/2018,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176
278,279,17/10/2018,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.711999999999996
279,280,17/10/2018,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84
280,281,28/09/2016,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08
281,282,28/09/2016,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4
282,283,06/11/2016,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84
283,284,02/10/2016,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76
284,285,02/10/2016,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8
285,286,02/10/2016,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104
286,287,20/12/2017,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058
287,288,20/12/2017,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528
288,289,20/12/2017,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48
289,290,24/11/2017,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096
290,291,24/11/2017,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496
291,292,24/11/2017,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984
292,293,24/11/2017,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97
293,294,28/12/2015,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416
294,295,28/12/2015,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352
295,296,28/12/2015,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352
296,297,28/12/2015,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6
297,298,28/12/2015,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552
298,299,03/11/2017,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4
299,300,03/11/2017,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48
300,301,03/11/2017,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91
301,302,03/11/2017,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6
302,303,03/11/2017,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28
303,304,23/11/2018,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075
304,305,09/05/2016,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8
305,306,04/01/2016,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84
306,307,06/06/2015,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48
307,308,06/06/2015,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2
308,309,17/04/2018,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89
309,310,14/09/2017,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136
310,311,14/09/2017,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.76800000000003
311,312,14/09/2017,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232000000000001
312,313,14/09/2017,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.263999999999999
313,314,03/10/2015,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54
314,315,16/08/2015,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.38400000000001
315,316,16/08/2015,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552
316,317,30/12/2015,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.13600000000001
317,318,09/11/2015,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882
318,319,09/11/2015,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98
319,320,09/11/2015,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94
320,321,09/11/2015,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0
321,322,09/11/2015,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57
322,323,24/09/2015,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16
323,324,27/04/2017,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52
324,325,27/04/2017,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99
325,326,05/11/2018,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992
326,327,01/09/2017,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.89799999999997
327,328,01/09/2017,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224
328,329,01/09/2017,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.7439999999999
329,330,01/09/2017,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24
330,331,01/09/2017,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764
331,332,29/04/2017,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8
332,333,29/04/2017,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724
333,334,29/04/2017,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896
334,335,04/09/2016,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752
335,336,04/09/2016,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.9839999999999
336,337,04/09/2016,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368
337,338,17/07/2015,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712000000000001
338,339,17/07/2015,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352
339,340,26/06/2016,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96
340,341,17/04/2015,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.855999999999998
341,342,17/04/2015,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97
342,343,17/04/2015,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.991999999999997
343,344,17/04/2015,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928
344,345,24/12/2016,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8
345,346,19/06/2018,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976000000000006
346,347,12/07/2018,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56
347,348,12/07/2018,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56
348,349,12/07/2018,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96
349,350,03/09/2017,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79
350,351,03/09/2017,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56
351,352,03/09/2017,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048
352,353,03/09/2017,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12
353,354,03/09/2017,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168
354,355,13/04/2017,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704
355,356,13/04/2017,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26
356,357,13/04/2017,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04
357,358,13/04/2017,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4
358,359,28/04/2017,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24
359,360,11/03/2018,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84
360,361,11/03/2018,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
361,362,01/10/2018,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
362,363,01/10/2018,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.64599999999996
363,364,01/10/2018,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56
364,365,01/10/2018,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12
365,366,29/09/2015,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96
366,367,21/10/2017,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2
367,368,21/10/2017,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36
368,369,21/10/2017,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79
369,370,21/10/2017,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
370,371,04/06/2018,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92
371,372,04/06/2018,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424
372,373,27/07/2015,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16
373,374,27/07/2015,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936
374,375,27/07/2015,OFF-AR-10000658,Office Supplies,Art,Newell 324,9.24
375,376,27/07/2015,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04
376,377,01/10/2017,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.13600000000001
377,378,01/09/2018,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424
378,379,05/05/2016,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.652000000000001
379,380,05/05/2016,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.831999999999997
380,381,05/05/2016,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998
381,382,29/10/2017,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96
382,383,29/10/2017,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536
383,384,29/06/2016,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9
384,385,02/12/2016,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575
385,386,02/12/2016,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,83.976
386,387,07/12/2016,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34
387,388,07/12/2016,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96
388,389,26/11/2015,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.6239999999999997
389,390,15/12/2018,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36
390,391,15/12/2018,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98
391,392,23/09/2015,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.38400000000001
392,393,23/09/2015,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97
393,394,10/06/2015,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462
394,395,05/07/2018,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792
395,396,19/10/2018,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96
396,397,19/10/2018,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,12.96
397,398,04/11/2016,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12
398,399,10/09/2017,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952
399,400,10/09/2017,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656
400,401,10/09/2017,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136
401,402,10/09/2017,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.583999999999996
402,403,26/12/2015,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568
403,404,20/04/2015,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.071999999999996
404,405,29/12/2018,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91
405,406,12/12/2018,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95
406,407,12/12/2018,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976
407,408,12/12/2018,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15
408,409,12/12/2018,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.0239999999999
409,410,12/12/2018,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68
410,411,12/12/2018,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35
411,412,12/12/2018,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98
412,413,12/12/2018,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
413,414,12/12/2018,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568
414,415,07/11/2018,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86
415,416,07/11/2018,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.13599999999997
416,417,28/06/2018,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92
417,418,18/04/2017,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8
418,419,10/11/2018,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78
419,420,09/03/2018,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32
420,421,09/03/2018,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25
